timestamp,heart_rate
"01/17/2024, 17:55:06",123
"01/17/2024, 17:55:09",122
"01/17/2024, 17:55:12",122
"01/17/2024, 17:55:16",123
"01/17/2024, 17:55:19",123
"01/17/2024, 17:55:22",123
"01/17/2024, 17:55:25",123
"01/17/2024, 17:55:28",123
"01/17/2024, 17:55:35",124
"01/17/2024, 17:55:38",124
"01/17/2024, 17:55:41",123
"01/17/2024, 17:55:44",123
"01/17/2024, 17:55:48",122
"01/17/2024, 17:55:51",123
"01/17/2024, 17:55:57",126
"01/17/2024, 17:56:00",124
"01/17/2024, 17:56:04",123
"01/17/2024, 17:56:07",123
"01/17/2024, 17:56:10",122
"01/17/2024, 17:56:13",123
"01/17/2024, 17:56:16",123
"01/17/2024, 17:56:23",122
"01/17/2024, 17:56:25",123
"01/17/2024, 17:56:26",124
"01/17/2024, 17:56:29",124
"01/17/2024, 17:56:29",124
"01/17/2024, 17:56:32",121
"01/17/2024, 17:56:32",121
"01/17/2024, 17:56:35",120
"01/17/2024, 17:56:36",121
"01/17/2024, 17:56:38",121
"01/17/2024, 17:56:39",122
"01/17/2024, 17:56:41",122
"01/17/2024, 17:56:42",122
"01/17/2024, 17:56:45",123
"01/17/2024, 17:56:48",124
"01/17/2024, 17:56:48",124
"01/17/2024, 17:56:51",125
"01/17/2024, 17:56:52",125
"01/17/2024, 17:56:54",126
"01/17/2024, 17:56:55",126
"01/17/2024, 17:56:57",128
"01/17/2024, 17:56:58",128
"01/17/2024, 17:57:01",130
"01/17/2024, 17:57:01",130
"01/17/2024, 17:57:04",130
"01/17/2024, 17:57:04",129
"01/17/2024, 17:57:07",128
"01/17/2024, 17:57:10",128
"01/17/2024, 17:57:11",128
"01/17/2024, 17:57:13",128
"01/17/2024, 17:57:17",128
"01/17/2024, 17:57:20",129
"01/17/2024, 17:57:23",129
"01/17/2024, 17:57:26",129
"01/17/2024, 17:57:33",130
"01/17/2024, 17:57:36",129
"01/17/2024, 17:57:39",129
"01/17/2024, 17:57:42",129
"01/17/2024, 17:57:46",128
"01/17/2024, 17:57:49",128
"01/17/2024, 17:57:52",129
"01/17/2024, 17:57:55",130
"01/17/2024, 17:57:58",132
"01/17/2024, 17:58:02",132
"01/17/2024, 17:58:05",131
"01/17/2024, 17:58:08",129
"01/17/2024, 17:58:11",126
"01/17/2024, 17:58:14",125
"01/17/2024, 17:58:18",125
"01/17/2024, 17:58:21",125
"01/17/2024, 17:58:24",125
"01/17/2024, 17:58:27",126
"01/17/2024, 17:58:30",127
"01/17/2024, 17:58:34",128
"01/17/2024, 17:58:37",130
"01/17/2024, 17:58:40",131
"01/17/2024, 17:58:43",131
"01/17/2024, 17:58:47",130
"01/17/2024, 17:58:50",130
"01/17/2024, 17:58:51",130
"01/17/2024, 17:58:54",131
"01/17/2024, 17:58:57",132
"01/17/2024, 17:58:57",132
"01/17/2024, 17:59:01",131
"01/17/2024, 17:59:04",129
"01/17/2024, 17:59:08",127
"01/17/2024, 17:59:11",127
"01/17/2024, 17:59:11",127
"01/17/2024, 17:59:14",127
"01/17/2024, 17:59:14",127
"01/17/2024, 17:59:17",126
"01/17/2024, 17:59:18",126
"01/17/2024, 17:59:20",128
"01/17/2024, 17:59:21",129
"01/17/2024, 17:59:24",129
"01/17/2024, 17:59:24",129
"01/17/2024, 17:59:27",128
"01/17/2024, 17:59:30",128
"01/17/2024, 17:59:33",130
"01/17/2024, 17:59:34",130
"01/17/2024, 17:59:36",130
"01/17/2024, 17:59:37",130
"01/17/2024, 17:59:40",130
"01/17/2024, 17:59:40",130
"01/17/2024, 17:59:43",130
"01/17/2024, 17:59:43",130
"01/17/2024, 17:59:46",128
"01/17/2024, 17:59:50",128
"01/17/2024, 17:59:53",130
"01/17/2024, 17:59:56",129
"01/17/2024, 17:59:59",130
"01/17/2024, 18:00:02",129
"01/17/2024, 18:00:06",129
"01/17/2024, 18:00:09",130
"01/17/2024, 18:00:15",132
"01/17/2024, 18:00:18",130
"01/17/2024, 18:00:22",129
"01/17/2024, 18:00:25",126
"01/17/2024, 18:00:28",126
"01/17/2024, 18:00:34",127
"01/17/2024, 18:00:38",128
"01/17/2024, 18:00:41",130
"01/17/2024, 18:00:44",130
"01/17/2024, 18:00:47",130
"01/17/2024, 18:00:50",130
"01/17/2024, 18:00:54",129
"01/17/2024, 18:01:00",130
"01/17/2024, 18:01:03",129
"01/17/2024, 18:01:06",129
"01/17/2024, 18:01:10",129
"01/17/2024, 18:01:13",130
"01/17/2024, 18:01:16",130
"01/17/2024, 18:01:19",131
"01/17/2024, 18:01:22",131
"01/17/2024, 18:01:22",131
"01/17/2024, 18:01:25",132
"01/17/2024, 18:01:26",132
"01/17/2024, 18:01:28",134
"01/17/2024, 18:01:29",134
"01/17/2024, 18:01:32",136
"01/17/2024, 18:01:32",136
"01/17/2024, 18:01:35",136
"01/17/2024, 18:01:35",136
"01/17/2024, 18:01:38",135
"01/17/2024, 18:01:41",134
"01/17/2024, 18:01:44",133
"01/17/2024, 18:01:45",133
"01/17/2024, 18:01:48",133
"01/17/2024, 18:01:48",133
"01/17/2024, 18:01:51",133
"01/17/2024, 18:01:54",132
"01/17/2024, 18:01:57",133
"01/17/2024, 18:01:58",133
"01/17/2024, 18:02:00",133
"01/17/2024, 18:02:01",133
"01/17/2024, 18:02:04",132
"01/17/2024, 18:02:04",132
"01/17/2024, 18:02:07",132
"01/17/2024, 18:02:10",134
"01/17/2024, 18:02:13",132
"01/17/2024, 18:02:16",131
"01/17/2024, 18:02:20",130
"01/17/2024, 18:02:23",131
"01/17/2024, 18:02:26",132
"01/17/2024, 18:02:29",132
"01/17/2024, 18:02:32",132
"01/17/2024, 18:02:36",133
"01/17/2024, 18:02:39",132
"01/17/2024, 18:02:42",131
"01/17/2024, 18:02:45",131
"01/17/2024, 18:02:48",131
"01/17/2024, 18:02:52",131
"01/17/2024, 18:02:55",133
"01/17/2024, 18:02:58",133
"01/17/2024, 18:03:01",132
"01/17/2024, 18:03:04",133
"01/17/2024, 18:03:08",133
"01/17/2024, 18:03:11",134
"01/17/2024, 18:03:14",134
"01/17/2024, 18:03:17",134
"01/17/2024, 18:03:20",131
"01/17/2024, 18:03:24",131
"01/17/2024, 18:03:27",130
"01/17/2024, 18:03:30",130
"01/17/2024, 18:03:33",130
"01/17/2024, 18:03:36",130
"01/17/2024, 18:03:40",130
"01/17/2024, 18:03:43",130
"01/17/2024, 18:03:46",131
"01/17/2024, 18:03:52",132
"01/17/2024, 18:03:56",133
"01/17/2024, 18:03:59",134
"01/17/2024, 18:04:02",133
"01/17/2024, 18:04:05",133
"01/17/2024, 18:04:08",133
"01/17/2024, 18:04:11",133
"01/17/2024, 18:04:12",133
"01/17/2024, 18:04:15",133
"01/17/2024, 18:04:18",134
"01/17/2024, 18:04:18",134
"01/17/2024, 18:04:21",134
"01/17/2024, 18:04:21",134
"01/17/2024, 18:04:24",133
"01/17/2024, 18:04:24",133
"01/17/2024, 18:04:27",132
"01/17/2024, 18:04:28",132
"01/17/2024, 18:04:30",132
"01/17/2024, 18:04:31",132
"01/17/2024, 18:04:34",132
"01/17/2024, 18:04:34",133
"01/17/2024, 18:04:37",135
"01/17/2024, 18:04:37",135
"01/17/2024, 18:04:40",134
"01/17/2024, 18:04:40",133
"01/17/2024, 18:04:43",132
"01/17/2024, 18:04:44",132
"01/17/2024, 18:04:46",131
"01/17/2024, 18:04:47",131
"01/17/2024, 18:04:50",131
"01/17/2024, 18:04:53",131
"01/17/2024, 18:04:53",131
"01/17/2024, 18:04:56",131
"01/17/2024, 18:04:56",131
"01/17/2024, 18:04:59",131
"01/17/2024, 18:05:00",131
"01/17/2024, 18:05:02",131
"01/17/2024, 18:05:03",131
"01/17/2024, 18:05:06",132
"01/17/2024, 18:05:06",132
"01/17/2024, 18:05:09",132
"01/17/2024, 18:05:09",132
"01/17/2024, 18:05:12",131
"01/17/2024, 18:05:15",130
"01/17/2024, 18:05:18",130
"01/17/2024, 18:05:22",131
"01/17/2024, 18:05:25",130
"01/17/2024, 18:05:28",130
"01/17/2024, 18:05:31",130
"01/17/2024, 18:05:34",130
"01/17/2024, 18:05:38",129
"01/17/2024, 18:05:41",129
"01/17/2024, 18:05:44",131
"01/17/2024, 18:05:47",131
"01/17/2024, 18:05:50",131
"01/17/2024, 18:05:54",134
"01/17/2024, 18:06:00",133
"01/17/2024, 18:06:03",132
"01/17/2024, 18:06:06",131
"01/17/2024, 18:06:13",131
"01/17/2024, 18:06:16",131
"01/17/2024, 18:06:19",132
"01/17/2024, 18:06:22",132
"01/17/2024, 18:06:26",131
"01/17/2024, 18:06:29",130
"01/17/2024, 18:06:32",131
"01/17/2024, 18:06:35",132
"01/17/2024, 18:06:38",132
"01/17/2024, 18:06:42",132
"01/17/2024, 18:06:44",131
"01/17/2024, 18:06:45",131
"01/17/2024, 18:06:48",130
"01/17/2024, 18:06:51",130
"01/17/2024, 18:06:51",129
"01/17/2024, 18:06:54",129
"01/17/2024, 18:06:54",129
"01/17/2024, 18:06:57",128
"01/17/2024, 18:06:58",128
"01/17/2024, 18:07:00",128
"01/17/2024, 18:07:01",129
"01/17/2024, 18:07:07",130
"01/17/2024, 18:07:10",131
"01/17/2024, 18:07:17",130
"01/17/2024, 18:07:20",131
"01/17/2024, 18:07:23",130
"01/17/2024, 18:07:26",130
"01/17/2024, 18:07:29",132
"01/17/2024, 18:07:30",133
"01/17/2024, 18:07:32",133
"01/17/2024, 18:07:33",133
"01/17/2024, 18:07:36",132
"01/17/2024, 18:07:36",132
"01/17/2024, 18:07:39",131
"01/17/2024, 18:07:39",130
"01/17/2024, 18:07:42",128
"01/17/2024, 18:07:42",128
"01/17/2024, 18:07:45",128
"01/17/2024, 18:07:46",128
"01/17/2024, 18:07:48",129
"01/17/2024, 18:07:52",129
"01/17/2024, 18:07:55",130
"01/17/2024, 18:07:55",130
"01/17/2024, 18:07:58",131
"01/17/2024, 18:07:58",131
"01/17/2024, 18:08:01",131
"01/17/2024, 18:08:02",131
"01/17/2024, 18:08:04",131
"01/17/2024, 18:08:05",131
"01/17/2024, 18:08:08",131
"01/17/2024, 18:08:11",130
"01/17/2024, 18:08:14",131
"01/17/2024, 18:08:20",129
"01/17/2024, 18:08:24",128
"01/17/2024, 18:08:27",129
"01/17/2024, 18:08:30",129
"01/17/2024, 18:08:33",129
"01/17/2024, 18:08:40",129
"01/17/2024, 18:08:43",127
"01/17/2024, 18:08:46",128
"01/17/2024, 18:08:49",128
"01/17/2024, 18:08:52",128
"01/17/2024, 18:08:56",131
"01/17/2024, 18:08:59",132
"01/17/2024, 18:09:05",131
"01/17/2024, 18:09:08",131
"01/17/2024, 18:09:12",131
"01/17/2024, 18:09:15",132
"01/17/2024, 18:09:18",132
"01/17/2024, 18:09:21",132
"01/17/2024, 18:09:24",133
"01/17/2024, 18:09:28",133
"01/17/2024, 18:09:31",132
"01/17/2024, 18:09:34",134
"01/17/2024, 18:09:37",137
"01/17/2024, 18:09:40",137
"01/17/2024, 18:09:44",136
"01/17/2024, 18:09:46",136
"01/17/2024, 18:09:47",136
"01/17/2024, 18:09:50",136
"01/17/2024, 18:09:50",136
"01/17/2024, 18:09:53",136
"01/17/2024, 18:09:53",136
"01/17/2024, 18:09:56",136
"01/17/2024, 18:09:56",136
"01/17/2024, 18:09:59",136
"01/17/2024, 18:10:00",136
"01/17/2024, 18:10:02",136
"01/17/2024, 18:10:03",136
"01/17/2024, 18:10:06",136
"01/17/2024, 18:10:06",136
"01/17/2024, 18:10:09",136
"01/17/2024, 18:10:12",138
"01/17/2024, 18:10:12",138
"01/17/2024, 18:10:15",140
"01/17/2024, 18:10:16",140
"01/17/2024, 18:10:18",140
"01/17/2024, 18:10:19",140
"01/17/2024, 18:10:22",138
"01/17/2024, 18:10:22",138
"01/17/2024, 18:10:28",136
"01/17/2024, 18:10:31",136
"01/17/2024, 18:10:34",137
"01/17/2024, 18:10:38",136
"01/17/2024, 18:10:41",135
"01/17/2024, 18:10:44",134
"01/17/2024, 18:10:47",134
"01/17/2024, 18:10:50",134
"01/17/2024, 18:10:54",133
"01/17/2024, 18:10:57",132
"01/17/2024, 18:11:00",131
"01/17/2024, 18:11:03",132
"01/17/2024, 18:11:06",134
"01/17/2024, 18:11:10",134
"01/17/2024, 18:11:16",131
"01/17/2024, 18:11:19",132
"01/17/2024, 18:11:26",131
"01/17/2024, 18:11:29",130
"01/17/2024, 18:11:32",131
"01/17/2024, 18:11:38",131
"01/17/2024, 18:11:42",132
"01/17/2024, 18:11:45",131
"01/17/2024, 18:11:48",130
"01/17/2024, 18:11:51",132
"01/17/2024, 18:11:54",132
"01/17/2024, 18:11:58",131
"01/17/2024, 18:12:01",132
"01/17/2024, 18:12:04",133
"01/17/2024, 18:12:07",134
"01/17/2024, 18:12:10",136
"01/17/2024, 18:12:14",135
"01/17/2024, 18:12:17",133
"01/17/2024, 18:12:20",133
"01/17/2024, 18:12:23",134
"01/17/2024, 18:12:26",133
"01/17/2024, 18:12:30",133
"01/17/2024, 18:12:33",133
"01/17/2024, 18:12:36",132
"01/17/2024, 18:12:39",132
"01/17/2024, 18:12:42",132
"01/17/2024, 18:12:46",132
"01/17/2024, 18:12:49",132
"01/17/2024, 18:12:52",134
"01/17/2024, 18:12:58",134
"01/17/2024, 18:13:02",135
"01/17/2024, 18:13:05",135
"01/17/2024, 18:13:08",132
"01/17/2024, 18:13:11",132
"01/17/2024, 18:13:11",131
"01/17/2024, 18:13:14",132
"01/17/2024, 18:13:17",131
"01/17/2024, 18:13:18",131
"01/17/2024, 18:13:20",131
"01/17/2024, 18:13:21",131
"01/17/2024, 18:13:24",134
"01/17/2024, 18:13:27",135
"01/17/2024, 18:13:27",134
"01/17/2024, 18:13:30",134
"01/17/2024, 18:13:30",134
"01/17/2024, 18:13:33",135
"01/17/2024, 18:13:34",135
"01/17/2024, 18:13:36",134
"01/17/2024, 18:13:37",134
"01/17/2024, 18:13:40",133
"01/17/2024, 18:13:40",133
"01/17/2024, 18:13:43",132
"01/17/2024, 18:13:43",132
"01/17/2024, 18:13:46",131
"01/17/2024, 18:13:46",131
"01/17/2024, 18:13:49",131
"01/17/2024, 18:13:52",132
"01/17/2024, 18:13:56",134
"01/17/2024, 18:14:02",136
"01/17/2024, 18:14:05",136
"01/17/2024, 18:14:08",136
"01/17/2024, 18:14:12",134
"01/17/2024, 18:14:15",133
"01/17/2024, 18:14:18",133
"01/17/2024, 18:14:21",131
"01/17/2024, 18:14:24",131
"01/17/2024, 18:14:28",134
"01/17/2024, 18:14:31",134
"01/17/2024, 18:14:37",132
"01/17/2024, 18:14:40",133
"01/17/2024, 18:14:44",133
"01/17/2024, 18:14:47",133
"01/17/2024, 18:14:50",133
"01/17/2024, 18:14:53",134
"01/17/2024, 18:14:56",135
"01/17/2024, 18:15:00",136
"01/17/2024, 18:15:03",135
"01/17/2024, 18:15:06",135
"01/17/2024, 18:15:09",133
"01/17/2024, 18:15:12",132
"01/17/2024, 18:15:16",131
"01/17/2024, 18:15:18",131
"01/17/2024, 18:15:19",132
"01/17/2024, 18:15:22",132
"01/17/2024, 18:15:22",131
"01/17/2024, 18:15:25",131
"01/17/2024, 18:15:32",131
"01/17/2024, 18:15:35",131
"01/17/2024, 18:15:38",131
"01/17/2024, 18:15:44",131
"01/17/2024, 18:15:48",131
"01/17/2024, 18:15:51",131
"01/17/2024, 18:15:54",132
"01/17/2024, 18:15:57",132
"01/17/2024, 18:16:00",132
"01/17/2024, 18:16:04",133
"01/17/2024, 18:16:07",133
"01/17/2024, 18:16:10",127
"01/17/2024, 18:16:13",125
"01/17/2024, 18:16:16",128
"01/17/2024, 18:16:16",128
"01/17/2024, 18:16:19",130
"01/17/2024, 18:16:20",132
"01/17/2024, 18:16:22",134
"01/17/2024, 18:16:23",134
"01/17/2024, 18:16:26",134
"01/17/2024, 18:16:26",134
"01/17/2024, 18:16:29",133
"01/17/2024, 18:16:32",131
"01/17/2024, 18:16:33",131
"01/17/2024, 18:16:36",131
"01/17/2024, 18:16:39",130
"01/17/2024, 18:16:40",129
"01/17/2024, 18:16:43",130
"01/17/2024, 18:16:46",131
"01/17/2024, 18:16:47",131
"01/17/2024, 18:16:50",130
"01/17/2024, 18:16:54",130
"01/17/2024, 18:16:57",129
"01/17/2024, 18:17:00",128
"01/17/2024, 18:17:03",127
"01/17/2024, 18:17:06",127
"01/17/2024, 18:17:10",127
"01/17/2024, 18:17:13",130
"01/17/2024, 18:17:16",131
"01/17/2024, 18:17:19",129
"01/17/2024, 18:17:22",129
"01/17/2024, 18:17:26",129
"01/17/2024, 18:17:29",128
"01/17/2024, 18:17:32",130
"01/17/2024, 18:17:33",131
"01/17/2024, 18:17:36",131
"01/17/2024, 18:17:39",130
"01/17/2024, 18:17:39",130
"01/17/2024, 18:17:43",132
"01/17/2024, 18:17:46",132
"01/17/2024, 18:17:46",132
"01/17/2024, 18:17:50",131
"01/17/2024, 18:17:53",133
"01/17/2024, 18:17:56",132
"01/17/2024, 18:18:00",132
"01/17/2024, 18:18:00",132
"01/17/2024, 18:18:03",132
"01/17/2024, 18:18:03",132
"01/17/2024, 18:18:06",132
"01/17/2024, 18:18:07",132
"01/17/2024, 18:18:10",131
"01/17/2024, 18:18:12",131
"01/17/2024, 18:18:13",131
"01/17/2024, 18:18:16",131
"01/17/2024, 18:18:16",131
"01/17/2024, 18:18:19",131
"01/17/2024, 18:18:19",131
"01/17/2024, 18:18:22",131
"01/17/2024, 18:18:23",131
"01/17/2024, 18:18:25",131
"01/17/2024, 18:18:26",131
"01/17/2024, 18:18:28",132
"01/17/2024, 18:18:29",131
"01/17/2024, 18:18:32",131
"01/17/2024, 18:18:32",131
"01/17/2024, 18:18:35",130
"01/17/2024, 18:18:35",130
"01/17/2024, 18:18:38",130
"01/17/2024, 18:18:39",129
"01/17/2024, 18:18:41",129
"01/17/2024, 18:18:44",130
"01/17/2024, 18:18:48",131
"01/17/2024, 18:18:51",132
"01/17/2024, 18:18:54",132
"01/17/2024, 18:19:00",131
"01/17/2024, 18:19:04",130
"01/17/2024, 18:19:07",131
"01/17/2024, 18:19:10",133
"01/17/2024, 18:19:13",133
"01/17/2024, 18:19:16",134
"01/17/2024, 18:19:20",135
"01/17/2024, 18:19:23",136
"01/17/2024, 18:19:26",136
"01/17/2024, 18:19:29",134
"01/17/2024, 18:19:32",134
"01/17/2024, 18:19:36",135
"01/17/2024, 18:19:39",135
"01/17/2024, 18:19:42",134
"01/17/2024, 18:19:45",135
"01/17/2024, 18:19:48",133
"01/17/2024, 18:19:52",133
"01/17/2024, 18:19:55",134
"01/17/2024, 18:19:58",135
"01/17/2024, 18:20:01",135
"01/17/2024, 18:20:04",134
"01/17/2024, 18:20:08",135
"01/17/2024, 18:20:11",135
"01/17/2024, 18:20:14",135
"01/17/2024, 18:20:14",135
"01/17/2024, 18:20:17",134
"01/17/2024, 18:20:17",134
"01/17/2024, 18:20:20",134
"01/17/2024, 18:20:21",134
"01/17/2024, 18:20:23",133
"01/17/2024, 18:20:24",133
"01/17/2024, 18:20:26",133
"01/17/2024, 18:20:27",133
"01/17/2024, 18:20:30",133
"01/17/2024, 18:20:30",133
"01/17/2024, 18:20:33",132
"01/17/2024, 18:20:33",132
"01/17/2024, 18:20:36",132
"01/17/2024, 18:20:37",132
"01/17/2024, 18:20:39",136
"01/17/2024, 18:20:40",136
"01/17/2024, 18:20:42",137
"01/17/2024, 18:20:43",137
"01/17/2024, 18:20:46",138
"01/17/2024, 18:20:46",138
"01/17/2024, 18:20:49",138
"01/17/2024, 18:20:49",138
"01/17/2024, 18:20:55",135
"01/17/2024, 18:20:58",135
"01/17/2024, 18:21:02",136
"01/17/2024, 18:21:05",137
"01/17/2024, 18:21:08",137
"01/17/2024, 18:21:11",134
"01/17/2024, 18:21:18",133
"01/17/2024, 18:21:21",134
"01/17/2024, 18:21:24",134
"01/17/2024, 18:21:27",136
"01/17/2024, 18:21:30",138
"01/17/2024, 18:21:34",138
"01/17/2024, 18:21:37",136
"01/17/2024, 18:21:40",135
"01/17/2024, 18:21:41",135
"01/17/2024, 18:21:44",134
"01/17/2024, 18:21:47",134
"01/17/2024, 18:21:47",134
"01/17/2024, 18:21:51",134
"01/17/2024, 18:21:54",134
"01/17/2024, 18:21:54",134
"01/17/2024, 18:21:58",135
"01/17/2024, 18:22:01",134
"01/17/2024, 18:22:01",134
"01/17/2024, 18:22:04",133
"01/17/2024, 18:22:08",133
"01/17/2024, 18:22:08",133
"01/17/2024, 18:22:11",132
"01/17/2024, 18:22:11",132
"01/17/2024, 18:22:14",133
"01/17/2024, 18:22:15",133
"01/17/2024, 18:22:17",134
"01/17/2024, 18:22:18",134
"01/17/2024, 18:22:21",133
"01/17/2024, 18:22:24",133
"01/17/2024, 18:22:24",133
"01/17/2024, 18:22:27",133
"01/17/2024, 18:22:27",133
"01/17/2024, 18:22:30",133
"01/17/2024, 18:22:31",133
"01/17/2024, 18:22:33",133
"01/17/2024, 18:22:34",133
"01/17/2024, 18:22:36",134
"01/17/2024, 18:22:37",134
"01/17/2024, 18:22:40",133
"01/17/2024, 18:22:40",133
"01/17/2024, 18:22:43",134
"01/17/2024, 18:22:43",135
"01/17/2024, 18:22:46",137
"01/17/2024, 18:22:47",137
"01/17/2024, 18:22:49",136
"01/17/2024, 18:22:52",135
"01/17/2024, 18:22:56",136
"01/17/2024, 18:22:59",135
"01/17/2024, 18:23:02",134
"01/17/2024, 18:23:08",135
"01/17/2024, 18:23:12",135
"01/17/2024, 18:23:12",135
"01/17/2024, 18:23:15",137
"01/17/2024, 18:23:19",138
"01/17/2024, 18:23:22",137
"01/17/2024, 18:23:25",137
"01/17/2024, 18:23:28",136
"01/17/2024, 18:23:31",136
"01/17/2024, 18:23:35",137
"01/17/2024, 18:23:38",139
"01/17/2024, 18:23:44",137
"01/17/2024, 18:23:45",137
"01/17/2024, 18:23:48",136
"01/17/2024, 18:23:51",136
"01/17/2024, 18:23:55",136
"01/17/2024, 18:23:58",137
"01/17/2024, 18:23:58",137
"01/17/2024, 18:24:02",137
"01/17/2024, 18:24:05",138
"01/17/2024, 18:24:09",138
"01/17/2024, 18:24:09",138
"01/17/2024, 18:24:12",138
"01/17/2024, 18:24:15",138
"01/17/2024, 18:24:19",135
"01/17/2024, 18:24:22",134
