timestamp,speed,distance
"01/17/2024, 17:55:40",29.74,2.33
"01/17/2024, 17:55:43",30.07,2.36
"01/17/2024, 17:55:44",29.93,2.37
"01/17/2024, 17:55:47",29.67,2.39
"01/17/2024, 17:55:50",30.21,2.42
"01/17/2024, 17:55:51",,2.43
"01/17/2024, 17:55:54",30.19,2.45
"01/17/2024, 17:55:58",29.84,2.49
"01/17/2024, 17:56:02",29.47,2.51
"01/17/2024, 17:56:05",29.81,2.54
"01/17/2024, 17:56:06",30.04,2.54
"01/17/2024, 17:56:09",29.95,2.57
"01/17/2024, 17:56:12",30.25,2.6
"01/17/2024, 17:56:16",30.14,2.63
"01/17/2024, 17:56:19",29.61,2.66
"01/17/2024, 17:56:22",29.89,2.68
"01/17/2024, 17:56:23",29.18,2.69
"01/17/2024, 17:56:26",29.99,2.72
"01/17/2024, 17:56:30",30.35,2.75
"01/17/2024, 17:56:30",30.75,2.75
"01/17/2024, 17:56:34",31.28,2.78
"01/17/2024, 17:56:37",31.08,2.81
"01/17/2024, 17:56:38",31.32,2.81
"01/17/2024, 17:56:41",31.05,2.84
"01/17/2024, 17:56:42",31.87,2.85
"01/17/2024, 17:56:45",31.41,2.88
"01/17/2024, 17:56:45",30.79,2.88
"01/17/2024, 17:56:49",31.14,2.91
"01/17/2024, 17:56:49",30.87,2.92
"01/17/2024, 17:56:53",31.25,2.95
"01/17/2024, 17:56:57",,2.99
"01/17/2024, 17:57:01",31.03,3.02
"01/17/2024, 17:57:02",30.99,3.03
"01/17/2024, 17:57:05",31.15,3.05
"01/17/2024, 17:57:09",31.45,3.09
"01/17/2024, 17:57:10",31.74,3.09
"01/17/2024, 17:57:13",31.15,3.12
"01/17/2024, 17:57:16",30.85,3.15
"01/17/2024, 17:57:17",31.24,3.16
"01/17/2024, 17:57:20",31.04,3.18
"01/17/2024, 17:57:24",30.87,3.21
"01/17/2024, 17:57:24",31.53,3.22
"01/17/2024, 17:57:28",31.21,3.25
